,Sensitivity,Specificity,Positive Predictive Value,Negative Predictive Value,False Positive Rate,False Negative Rate,False Discovery Rate,Accuracy,Matthews Correlation Coefficient,Youden's Index
758,0.2482758620689655,1.0,1.0,0.7996323529411765,0.0,0.7517241379310344,0.0,0.8120689655172414,0.44556639433950346,0.24827586206896557
759,0.2482758620689655,0.9977011494252873,0.972972972972973,0.7992633517495396,0.0022988505747126436,0.7517241379310344,0.02702702702702703,0.8103448275862069,0.435835270856489,0.24597701149425277
760,0.23448275862068965,1.0,1.0,0.7967032967032966,0.0,0.7655172413793103,0.0,0.8086206896551724,0.4322189107537832,0.23448275862068968
761,0.2413793103448276,1.0,1.0,0.7981651376146789,0.0,0.7586206896551724,0.0,0.8103448275862069,0.43893114546442885,0.24137931034482762
762,0.25517241379310346,1.0,1.0,0.8011049723756906,0.0,0.7448275862068966,0.0,0.8137931034482758,0.45212817817822687,0.2551724137931035
763,0.25517241379310346,0.9977011494252873,0.9736842105263158,0.8007380073800738,0.0022988505747126436,0.7448275862068966,0.02631578947368421,0.8120689655172414,0.44252785864562,0.2528735632183907
764,0.2413793103448276,1.0,1.0,0.7981651376146789,0.0,0.7586206896551724,0.0,0.8103448275862069,0.43893114546442885,0.24137931034482762
765,0.2620689655172414,1.0,1.0,0.8025830258302583,0.0,0.7379310344827587,0.0,0.8155172413793104,0.458619780778188,0.26206896551724146
766,0.2689655172413793,1.0,1.0,0.8040665434380776,0.0,0.7310344827586207,0.0,0.8172413793103448,0.4650442707445287,0.2689655172413792
767,0.2689655172413793,1.0,1.0,0.8040665434380776,0.0,0.7310344827586207,0.0,0.8172413793103448,0.4650442707445287,0.2689655172413792
768,0.2482758620689655,1.0,1.0,0.7996323529411765,0.0,0.7517241379310344,0.0,0.8120689655172414,0.44556639433950346,0.24827586206896557
769,0.2482758620689655,1.0,1.0,0.7996323529411765,0.0,0.7517241379310344,0.0,0.8120689655172414,0.44556639433950346,0.24827586206896557
770,0.2413793103448276,1.0,1.0,0.7981651376146789,0.0,0.7586206896551724,0.0,0.8103448275862069,0.43893114546442885,0.24137931034482762
771,0.2620689655172414,1.0,1.0,0.8025830258302583,0.0,0.7379310344827587,0.0,0.8155172413793104,0.458619780778188,0.26206896551724146
772,0.25517241379310346,1.0,1.0,0.8011049723756906,0.0,0.7448275862068966,0.0,0.8137931034482758,0.45212817817822687,0.2551724137931035
773,0.2620689655172414,1.0,1.0,0.8025830258302583,0.0,0.7379310344827587,0.0,0.8155172413793104,0.458619780778188,0.26206896551724146
774,0.2689655172413793,1.0,1.0,0.8040665434380776,0.0,0.7310344827586207,0.0,0.8172413793103448,0.4650442707445287,0.2689655172413792
775,0.2620689655172414,0.9977011494252873,0.9743589743589743,0.8022181146025879,0.0022988505747126436,0.7379310344827587,0.02564102564102564,0.8137931034482758,0.44914532131736534,0.25977011494252866
776,0.25517241379310346,1.0,1.0,0.8011049723756906,0.0,0.7448275862068966,0.0,0.8137931034482758,0.45212817817822687,0.2551724137931035
777,0.27586206896551724,1.0,1.0,0.8055555555555556,0.0,0.7241379310344828,0.0,0.8189655172413793,0.47140452079103173,0.27586206896551735
778,0.25517241379310346,1.0,1.0,0.8011049723756906,0.0,0.7448275862068966,0.0,0.8137931034482758,0.45212817817822687,0.2551724137931035
779,0.2689655172413793,1.0,1.0,0.8040665434380776,0.0,0.7310344827586207,0.0,0.8172413793103448,0.4650442707445287,0.2689655172413792
780,0.25517241379310346,1.0,1.0,0.8011049723756906,0.0,0.7448275862068966,0.0,0.8137931034482758,0.45212817817822687,0.2551724137931035
781,0.25517241379310346,1.0,1.0,0.8011049723756906,0.0,0.7448275862068966,0.0,0.8137931034482758,0.45212817817822687,0.2551724137931035
782,0.27586206896551724,0.9954022988505747,0.9523809523809523,0.8048327137546468,0.004597701149425287,0.7241379310344828,0.047619047619047616,0.8155172413793104,0.45321637927813097,0.271264367816092
783,0.2620689655172414,1.0,1.0,0.8025830258302583,0.0,0.7379310344827587,0.0,0.8155172413793104,0.458619780778188,0.26206896551724146
784,0.2413793103448276,1.0,1.0,0.7981651376146789,0.0,0.7586206896551724,0.0,0.8103448275862069,0.43893114546442885,0.24137931034482762
785,0.2827586206896552,0.9977011494252873,0.9761904761904762,0.8066914498141264,0.0022988505747126436,0.7172413793103448,0.023809523809523808,0.8189655172413793,0.4685796463723049,0.2804597701149425
